SalesOrderLine,SalesOrder,DateKey,CustomerKey,ProductKey,TerritoryKey,Channel,OrderQuantity,UnitPrice,SalesAmount,ProductCost,Profit,DiscountPct
SO69363 - 1,SO69363,20200330,12590,225,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69364 - 1,SO69364,20200330,19842,600,Northwest|United States|North America,Internet,1,539.99,539.99,294.58,245.41,0.0000
SO69364 - 2,SO69364,20200330,19842,485,Northwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69364 - 3,SO69364,20200330,19842,480,Northwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69365 - 1,SO69365,20200330,22299,599,Canada|Canada|North America,Internet,1,539.99,539.99,294.58,245.41,0.0000
SO69365 - 2,SO69365,20200330,22299,535,Canada|Canada|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69365 - 3,SO69365,20200330,22299,480,Canada|Canada|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69366 - 1,SO69366,20200330,14915,589,Northwest|United States|North America,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO69366 - 2,SO69366,20200330,14915,474,Northwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO69367 - 1,SO69367,20200330,16881,355,Southwest|United States|North America,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69368 - 1,SO69368,20200330,16833,357,Southwest|United States|North America,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69368 - 2,SO69368,20200330,16833,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69368 - 3,SO69368,20200330,16833,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69368 - 4,SO69368,20200330,16833,225,Southwest|United States|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69369 - 1,SO69369,20200330,16086,353,Southwest|United States|North America,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69369 - 2,SO69369,20200330,16086,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69369 - 3,SO69369,20200330,16086,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69369 - 4,SO69369,20200330,16086,487,Southwest|United States|North America,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO69370 - 1,SO69370,20200330,16104,355,Northwest|United States|North America,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69370 - 2,SO69370,20200330,16104,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69370 - 3,SO69370,20200330,16104,537,Northwest|United States|North America,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO69370 - 4,SO69370,20200330,16104,487,Northwest|United States|North America,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO69371 - 1,SO69371,20200330,15227,359,Australia|Australia|Pacific,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO69371 - 2,SO69371,20200330,15227,528,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69371 - 3,SO69371,20200330,15227,537,Australia|Australia|Pacific,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO69371 - 4,SO69371,20200330,15227,485,Australia|Australia|Pacific,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69371 - 5,SO69371,20200330,15227,471,Australia|Australia|Pacific,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO69372 - 1,SO69372,20200330,26027,388,Australia|Australia|Pacific,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69372 - 2,SO69372,20200330,26027,214,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69373 - 1,SO69373,20200330,29294,606,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO69373 - 2,SO69373,20200330,29294,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69373 - 3,SO69373,20200330,29294,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69374 - 1,SO69374,20200330,24274,604,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO69374 - 2,SO69374,20200330,24274,222,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69375 - 1,SO69375,20200330,21892,378,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69375 - 2,SO69375,20200330,21892,217,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69376 - 1,SO69376,20200330,21568,376,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69376 - 2,SO69376,20200330,21568,540,Australia|Australia|Pacific,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO69376 - 3,SO69376,20200330,21568,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69377 - 1,SO69377,20200330,21875,380,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69377 - 2,SO69377,20200330,21875,214,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69378 - 1,SO69378,20200330,15590,353,Australia|Australia|Pacific,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69378 - 2,SO69378,20200330,15590,528,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69378 - 3,SO69378,20200330,15590,537,Australia|Australia|Pacific,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO69378 - 4,SO69378,20200330,15590,485,Australia|Australia|Pacific,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69378 - 5,SO69378,20200330,15590,481,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69379 - 1,SO69379,20200330,25996,578,Southwest|United States|North America,Internet,1,1214.85,1214.85,755.15,459.70,0.0000
SO69379 - 2,SO69379,20200330,25996,479,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69380 - 1,SO69380,20200330,23867,225,Canada|Canada|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69380 - 2,SO69380,20200330,23867,560,Canada|Canada|North America,Internet,1,1214.85,1214.85,755.15,459.70,0.0000
SO69381 - 1,SO69381,20200330,21587,390,Southwest|United States|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69381 - 2,SO69381,20200330,21587,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69382 - 1,SO69382,20200330,21281,384,Southwest|United States|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69382 - 2,SO69382,20200330,21281,479,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69383 - 1,SO69383,20200330,21475,384,Southwest|United States|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69383 - 2,SO69383,20200330,21475,539,Southwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69383 - 3,SO69383,20200330,21475,480,Southwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69384 - 1,SO69384,20200330,18556,581,Southwest|United States|North America,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO69385 - 1,SO69385,20200330,24200,382,United Kingdom|United Kingdom|Europe,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69386 - 1,SO69386,20200330,28506,386,France|France|Europe,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO69386 - 2,SO69386,20200330,28506,225,France|France|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69386 - 3,SO69386,20200330,28506,217,France|France|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69387 - 1,SO69387,20200330,12750,605,France|France|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO69387 - 2,SO69387,20200330,12750,472,France|France|Europe,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO69566 - 1,SO69566,20200331,12708,479,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69567 - 1,SO69567,20200331,14100,535,Australia|Australia|Pacific,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69567 - 2,SO69567,20200331,14100,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69568 - 1,SO69568,20200331,12357,528,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69568 - 2,SO69568,20200331,12357,535,Australia|Australia|Pacific,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69568 - 3,SO69568,20200331,12357,214,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69568 - 4,SO69568,20200331,12357,465,Australia|Australia|Pacific,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO69569 - 1,SO69569,20200331,16030,536,Australia|Australia|Pacific,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69569 - 2,SO69569,20200331,16030,528,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69569 - 3,SO69569,20200331,16030,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69570 - 1,SO69570,20200331,18450,538,Australia|Australia|Pacific,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69570 - 2,SO69570,20200331,18450,529,Australia|Australia|Pacific,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69571 - 1,SO69571,20200331,23419,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69571 - 2,SO69571,20200331,23419,222,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69572 - 1,SO69572,20200331,11045,228,Australia|Australia|Pacific,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69573 - 1,SO69573,20200331,18743,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69573 - 2,SO69573,20200331,18743,484,Australia|Australia|Pacific,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69574 - 1,SO69574,20200331,18258,225,Australia|Australia|Pacific,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69575 - 1,SO69575,20200331,22450,588,Germany|Germany|Europe,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO69575 - 2,SO69575,20200331,22450,536,Germany|Germany|Europe,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69576 - 1,SO69576,20200331,14800,590,Germany|Germany|Europe,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO69576 - 2,SO69576,20200331,14800,536,Germany|Germany|Europe,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69576 - 3,SO69576,20200331,14800,528,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69576 - 4,SO69576,20200331,14800,484,Germany|Germany|Europe,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69577 - 1,SO69577,20200331,12850,357,Germany|Germany|Europe,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69577 - 2,SO69577,20200331,12850,478,Germany|Germany|Europe,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69577 - 3,SO69577,20200331,12850,477,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69578 - 1,SO69578,20200331,12820,355,France|France|Europe,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69578 - 2,SO69578,20200331,12820,478,France|France|Europe,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69579 - 1,SO69579,20200331,12819,355,France|France|Europe,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69579 - 2,SO69579,20200331,12819,478,France|France|Europe,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69579 - 3,SO69579,20200331,12819,477,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69579 - 4,SO69579,20200331,12819,222,France|France|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69580 - 1,SO69580,20200331,20549,353,Germany|Germany|Europe,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO69580 - 2,SO69580,20200331,20549,480,Germany|Germany|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69581 - 1,SO69581,20200331,15665,591,France|France|Europe,Internet,1,564.99,564.99,308.22,256.77,0.0000
SO69581 - 2,SO69581,20200331,15665,485,France|France|Europe,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69581 - 3,SO69581,20200331,15665,217,France|France|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69582 - 1,SO69582,20200331,26827,582,France|France|Europe,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO69582 - 2,SO69582,20200331,26827,237,France|France|Europe,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO69583 - 1,SO69583,20200331,11049,529,Southwest|United States|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69583 - 2,SO69583,20200331,11049,480,Southwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69584 - 1,SO69584,20200331,29161,529,Southwest|United States|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69584 - 2,SO69584,20200331,29161,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69585 - 1,SO69585,20200331,29039,530,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69586 - 1,SO69586,20200331,28576,530,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69586 - 2,SO69586,20200331,28576,222,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69587 - 1,SO69587,20200331,11176,530,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69587 - 2,SO69587,20200331,11176,222,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69588 - 1,SO69588,20200331,12984,530,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69588 - 2,SO69588,20200331,12984,541,Canada|Canada|North America,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO69588 - 3,SO69588,20200331,12984,217,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69589 - 1,SO69589,20200331,11211,538,Canada|Canada|North America,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69589 - 2,SO69589,20200331,11211,480,Canada|Canada|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69590 - 1,SO69590,20200331,13920,541,Canada|Canada|North America,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO69590 - 2,SO69590,20200331,13920,530,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69590 - 3,SO69590,20200331,13920,214,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69591 - 1,SO69591,20200331,26063,535,Northwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69591 - 2,SO69591,20200331,26063,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69592 - 1,SO69592,20200331,25424,529,Northwest|United States|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69592 - 2,SO69592,20200331,25424,540,Northwest|United States|North America,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO69592 - 3,SO69592,20200331,25424,214,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69593 - 1,SO69593,20200331,24949,540,Northwest|United States|North America,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO69594 - 1,SO69594,20200331,26043,535,Northwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69594 - 2,SO69594,20200331,26043,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69594 - 3,SO69594,20200331,26043,480,Northwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69594 - 4,SO69594,20200331,26043,486,Northwest|United States|North America,Internet,1,159.00,159.00,59.47,99.53,0.0000
SO69595 - 1,SO69595,20200331,11712,536,Canada|Canada|North America,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69596 - 1,SO69596,20200331,22773,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69596 - 2,SO69596,20200331,22773,536,Northwest|United States|North America,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO69596 - 3,SO69596,20200331,22773,485,Northwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69596 - 4,SO69596,20200331,22773,486,Northwest|United States|North America,Internet,1,159.00,159.00,59.47,99.53,0.0000
SO69597 - 1,SO69597,20200331,12959,478,Canada|Canada|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69597 - 2,SO69597,20200331,12959,477,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69597 - 3,SO69597,20200331,12959,487,Canada|Canada|North America,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO69598 - 1,SO69598,20200331,21399,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69599 - 1,SO69599,20200331,12140,477,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69599 - 2,SO69599,20200331,12140,478,Canada|Canada|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69599 - 3,SO69599,20200331,12140,225,Canada|Canada|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69600 - 1,SO69600,20200331,21454,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO69601 - 1,SO69601,20200331,18076,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69601 - 2,SO69601,20200331,18076,487,Southwest|United States|North America,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO69601 - 3,SO69601,20200331,18076,484,Southwest|United States|North America,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69602 - 1,SO69602,20200331,17527,477,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69602 - 2,SO69602,20200331,17527,484,Northwest|United States|North America,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO69603 - 1,SO69603,20200331,21450,528,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69603 - 2,SO69603,20200331,21450,487,Canada|Canada|North America,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO69604 - 1,SO69604,20200331,14625,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69604 - 2,SO69604,20200331,14625,480,Northwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69605 - 1,SO69605,20200331,13888,485,Northwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69606 - 1,SO69606,20200331,16419,535,Germany|Germany|Europe,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO69606 - 2,SO69606,20200331,16419,480,Germany|Germany|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69607 - 1,SO69607,20200331,23595,477,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69607 - 2,SO69607,20200331,23595,490,France|France|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO69607 - 3,SO69607,20200331,23595,225,France|France|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69608 - 1,SO69608,20200331,22551,529,Germany|Germany|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69608 - 2,SO69608,20200331,22551,471,Germany|Germany|Europe,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO69609 - 1,SO69609,20200331,21677,538,France|France|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69610 - 1,SO69610,20200331,12545,538,United Kingdom|United Kingdom|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO69610 - 2,SO69610,20200331,12545,529,United Kingdom|United Kingdom|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO69610 - 3,SO69610,20200331,12545,222,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69610 - 4,SO69610,20200331,12545,225,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO69611 - 1,SO69611,20200331,13539,541,United Kingdom|United Kingdom|Europe,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO69611 - 2,SO69611,20200331,13539,530,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69611 - 3,SO69611,20200331,13539,217,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69612 - 1,SO69612,20200331,28432,541,Germany|Germany|Europe,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO69613 - 1,SO69613,20200331,14142,530,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69613 - 2,SO69613,20200331,14142,465,Germany|Germany|Europe,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO69614 - 1,SO69614,20200331,11219,537,Northwest|United States|North America,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO69614 - 2,SO69614,20200331,11219,480,Northwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO69615 - 1,SO69615,20200331,13272,485,Northwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO69615 - 2,SO69615,20200331,13272,467,Northwest|United States|North America,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO69615 - 3,SO69615,20200331,13272,214,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO69616 - 1,SO69616,20200331,20644,376,Southwest|United States|North America,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO69616 - 2,SO69616,20200331,20644,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO69616 - 3,SO69616,20200331,20644,479,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO69617 - 1,SO69617,20200331,17555,355,Southwest|United States|North America,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
